,GID,A10_관내_T,A10_관외_T,A20_관내_T,A20_관외_T,A30_관내_T,A30_관외_T,A40_관내_T,A40_관외_T,A50_관내_T,A50_관외_T,A60_관내_T,A60_관외_T,외국인_A10,외국인_A20,외국인_A30,외국인_A40,외국인_A50,외국인_A60,법인_A10,법인_A20,법인_A30,법인_A40,법인_A50,법인_A60,A10_관내_WD,A10_관외_WD,A20_관내_WD,A20_관외_WD,A30_관내_WD,A30_관외_WD,A40_관내_WD,A40_관외_WD,A50_관내_WD,A50_관외_WD,A60_관내_WD,A60_관외_WD,A10_관내_HD,A10_관외_HD,A20_관내_HD,A20_관외_HD,A30_관내_HD,A30_관외_HD,A40_관내_HD,A40_관외_HD,A50_관내_HD,A50_관외_HD,A60_관내_HD,A60_관외_HD
202312,다사617490,3,3,3,4,1,3,4,3,1,4,2,1,3,2,2,3,1,1,2,3,2,2,2,2,1,2,1,2,2,3,3,3,4,1,3,3,4,3,3,3,2,1,3,2,4,4,1,2
202312,다사635494,3,2,1,1,1,3,3,4,1,1,2,3,3,2,3,4,1,4,3,4,1,2,2,3,3,3,1,2,4,1,1,1,4,1,4,2,3,1,4,4,1,1,1,2,2,4,3,2
202312,다사637506,3,3,1,2,3,4,1,2,3,4,2,4,2,3,1,3,3,2,1,3,2,4,4,2,1,4,2,3,1,3,2,2,4,3,1,4,2,2,1,3,2,3,1,4,2,1,1,1
202312,다사631505,3,4,2,2,2,4,2,2,2,4,3,2,2,2,2,2,1,1,4,1,4,1,4,2,3,3,2,4,4,2,4,4,2,2,4,4,2,1,3,3,1,3,4,4,1,3,1,1
202312,다사620485,4,4,2,1,4,2,3,2,4,2,1,2,3,2,1,1,3,1,4,4,1,2,3,2,2,3,3,3,3,4,2,2,1,4,3,4,2,2,3,2,1,2,3,4,4,4,3,1
202312,다사615481,1,1,1,4,3,2,4,3,4,1,1,4,3,1,1,2,2,1,3,1,2,2,3,4,2,2,2,2,1,3,1,1,4,4,1,3,3,3,1,1,2,3,1,1,3,4,3,4
202312,다사625507,1,1,4,3,3,1,3,1,3,2,2,1,3,1,4,4,2,2,1,3,2,2,1,3,4,4,4,4,4,2,4,4,3,4,2,4,2,2,2,4,3,3,2,4,2,3,1,3
202312,다사632506,2,3,1,3,1,4,3,2,1,2,3,4,3,3,4,3,1,3,2,1,1,1,4,1,2,1,1,1,4,2,2,2,2,2,4,3,1,4,1,1,2,4,4,4,4,4,2,4
202312,다사626520,2,2,3,2,3,3,4,4,3,1,3,4,1,1,1,3,4,3,2,1,1,4,2,4,3,2,3,3,1,2,4,3,4,4,1,2,2,4,4,2,1,3,1,2,3,2,4,3
202312,다사618500,1,4,1,4,1,1,1,1,1,2,2,3,3,4,1,1,4,2,2,3,2,1,3,1,2,4,2,3,4,4,2,2,4,1,4,4,3,4,1,2,2,2,1,1,2,1,3,4
202312,다사619494,2,4,1,2,1,1,4,2,4,2,3,4,3,2,2,2,3,3,1,1,2,1,4,4,4,2,3,4,4,4,4,2,2,1,1,4,2,3,3,3,3,1,4,4,1,1,2,4
202312,다사637484,4,1,2,3,2,1,3,3,4,3,1,1,3,4,4,1,4,4,1,2,2,3,3,4,2,3,3,3,4,2,2,2,2,4,2,4,2,1,3,1,4,2,4,2,1,1,2,4
202312,다사634503,2,3,2,2,1,1,4,2,1,2,3,3,2,4,2,1,2,3,2,4,2,4,2,3,2,3,2,4,4,2,1,3,4,4,4,2,4,3,1,1,4,1,1,2,3,3,3,3
202312,다사633492,4,4,4,4,3,2,3,2,1,1,2,3,2,2,2,1,1,3,4,4,3,3,1,4,1,3,3,3,2,3,2,2,1,2,4,2,3,3,2,3,3,1,1,3,3,4,2,1
202312,다사628496,1,1,3,2,1,2,4,2,2,2,2,2,3,2,4,3,2,2,3,3,4,3,3,2,4,2,4,1,4,1,3,4,3,3,4,1,4,3,2,2,1,3,3,4,2,1,1,2
202312,다사622503,4,1,2,1,2,4,2,1,3,3,1,4,3,2,2,1,1,2,3,3,3,4,2,3,1,3,4,2,3,2,2,2,3,2,4,2,4,2,4,3,3,1,4,1,3,3,4,2
202312,다사626513,3,2,1,1,1,4,1,2,3,4,1,4,1,3,2,1,3,4,1,4,3,1,2,3,2,1,1,4,3,3,4,2,3,4,2,4,1,2,2,3,1,2,2,2,3,4,3,2
202312,다사620503,4,1,3,1,4,3,4,4,4,1,1,1,1,1,1,4,4,2,2,2,1,2,4,3,3,1,3,4,2,4,4,2,2,3,1,2,1,1,1,3,2,4,1,4,3,4,3,4
202312,다사637486,3,4,2,4,1,1,2,3,1,2,3,3,4,2,3,2,3,2,2,1,3,3,2,4,4,1,1,2,1,4,4,3,1,2,3,1,1,3,3,4,3,3,4,1,3,4,3,3
202312,다사635498,4,4,3,2,2,4,2,3,4,4,2,3,3,1,4,2,3,1,3,3,3,4,3,1,4,1,2,1,4,3,4,3,1,2,4,2,4,1,1,4,3,2,3,1,1,4,3,3
202312,다사621485,3,3,3,4,4,2,3,1,2,2,4,3,3,2,2,3,3,1,1,1,4,1,4,3,1,1,1,1,2,4,3,1,1,1,2,2,2,3,4,2,4,4,1,2,2,2,4,4
202312,다사631507,4,3,2,2,3,3,1,2,2,2,4,1,3,2,2,1,2,4,3,2,4,4,2,1,1,2,2,2,2,1,2,4,1,2,2,1,2,1,1,2,3,2,2,4,1,4,4,1
202312,다사619501,3,4,4,1,4,4,4,4,1,1,4,2,3,4,2,1,3,1,2,1,2,2,4,1,4,1,3,4,4,2,3,4,1,2,4,4,1,1,1,1,1,3,1,3,2,2,3,1
202312,다사646494,3,4,1,1,3,2,1,4,2,4,1,4,3,1,4,3,1,4,4,4,4,1,1,2,3,3,2,1,2,4,4,3,1,2,3,2,4,3,2,3,2,3,4,3,2,3,4,2
202312,다사637521,3,1,3,3,4,4,3,3,4,1,2,2,1,4,2,1,3,3,3,2,1,2,4,4,2,3,4,2,2,4,4,1,4,4,2,2,1,3,4,1,2,1,2,4,3,3,1,3
202312,다사625495,3,2,4,4,4,1,1,3,4,1,3,4,2,4,2,2,4,2,2,3,4,1,2,3,3,3,3,4,4,2,1,3,1,1,2,2,3,4,3,3,1,2,3,4,4,1,3,3
202312,다사620484,3,3,2,3,1,2,3,1,1,1,2,1,3,4,2,4,1,2,4,4,4,3,2,2,1,4,3,4,1,4,1,2,3,4,3,1,3,1,4,2,3,3,3,4,3,3,2,1
202312,다사623509,2,2,4,1,4,4,1,3,2,1,4,2,4,1,4,4,1,2,3,2,2,1,4,2,4,2,1,2,2,1,3,3,2,1,1,1,2,3,3,1,4,4,3,2,1,2,2,1
202312,다사629512,3,2,2,1,3,2,4,2,2,2,4,1,1,4,3,4,3,3,2,2,4,2,2,2,1,4,2,1,4,3,3,1,3,2,3,2,1,2,3,3,1,2,2,4,1,4,4,2
202312,다사618491,2,3,1,1,1,2,4,1,3,1,2,3,2,3,3,4,2,3,3,2,4,2,2,4,1,2,2,2,3,1,4,4,2,3,2,1,4,4,1,3,3,2,1,3,1,1,4,1
202312,다사620491,3,2,4,2,1,4,3,4,4,3,3,3,1,3,1,1,2,4,4,3,2,3,4,2,2,4,1,2,1,3,3,1,3,1,4,1,3,3,2,2,4,1,2,2,2,2,1,4
202312,다사644489,4,3,4,3,2,1,3,4,1,2,3,3,2,4,3,3,3,3,3,2,3,4,2,1,2,4,1,2,3,3,2,4,3,4,2,4,3,2,1,4,2,2,1,3,4,4,1,3
202312,다사644490,1,1,2,3,1,1,1,3,1,3,4,1,4,1,4,4,3,4,2,2,4,1,3,3,4,4,4,3,4,1,2,2,2,1,1,1,1,2,3,2,1,4,1,,3,2,2,4
202312,다사631508,1,2,2,1,3,3,2,3,3,4,3,4,2,1,1,3,3,4,3,2,1,1,3,1,2,2,4,2,2,3,2,3,2,4,3,4,2,2,1,4,1,4,3,2,1,4,1,1
202312,다사653501,3,3,2,2,3,2,3,2,4,3,2,4,4,2,1,1,1,1,2,4,3,1,4,3,4,4,4,4,2,3,1,1,2,3,4,3,3,2,4,2,4,3,3,3,3,3,1,4
202312,다사636490,4,1,2,1,2,1,4,2,4,4,3,2,2,4,3,1,3,4,2,2,4,2,2,4,1,2,2,4,4,3,3,1,4,3,3,3,3,4,2,3,3,1,2,3,2,2,1,2
202312,다사626481,1,3,2,3,2,2,3,1,2,4,4,2,2,1,2,4,2,3,1,3,2,3,4,2,2,1,1,3,4,1,2,1,4,1,4,1,3,4,2,4,3,1,4,2,3,3,3,3
202312,다사614483,4,3,3,1,4,1,4,1,3,2,3,4,4,1,3,3,3,1,3,4,4,3,1,3,4,2,2,4,1,1,3,1,2,1,2,1,1,1,4,1,4,4,4,4,2,4,3,1
202312,다사633490,2,1,2,3,3,3,2,3,2,4,4,3,4,4,2,2,1,4,3,4,2,4,4,1,1,4,2,2,2,1,3,1,2,2,3,2,4,1,1,3,3,2,2,1,4,4,2,4
202312,다사633511,4,3,1,2,3,2,1,1,3,1,4,1,4,2,4,2,2,3,4,3,2,4,3,2,4,4,4,3,1,3,3,3,2,2,4,1,3,3,3,3,2,3,3,1,4,2,4,4
202312,다사655503,4,2,2,3,3,3,4,3,2,4,3,1,3,4,1,4,1,2,4,4,3,4,3,2,1,4,1,3,3,3,4,2,1,3,4,4,2,2,4,4,2,1,4,3,2,2,2,2
202312,다사631479,1,1,3,2,2,4,2,3,4,4,1,2,3,4,2,3,4,1,2,2,1,2,1,3,4,3,2,1,3,4,4,2,1,1,1,4,2,2,1,4,1,2,4,2,3,3,3,2
202312,다사632514,3,3,1,1,2,1,3,3,2,1,4,2,3,2,1,3,2,1,2,1,1,3,3,3,2,4,1,1,3,2,4,2,3,4,3,3,1,1,1,4,4,3,3,3,4,2,1,4
202312,다사630493,1,2,2,3,2,1,1,3,3,1,2,3,2,2,3,2,4,1,3,2,1,4,4,4,3,2,1,3,2,4,4,2,1,4,4,4,3,2,3,4,1,1,2,3,1,1,2,4
202312,다사617497,3,3,1,1,1,1,1,3,2,4,4,4,1,3,4,1,1,2,1,2,1,3,3,1,1,1,2,3,2,2,1,2,4,3,2,3,3,3,3,4,1,1,2,3,2,4,3,2
202312,다사619498,2,3,2,1,3,3,3,2,4,3,1,1,2,4,2,1,2,2,4,1,1,2,4,2,4,4,4,3,2,2,3,2,3,3,3,3,1,2,1,3,3,4,2,4,4,1,4,4
202312,다사621480,3,1,4,,1,4,1,2,2,3,4,4,3,3,2,2,4,4,1,1,4,3,2,3,3,2,4,1,2,2,2,4,1,3,1,4,3,4,2,4,1,2,1,2,2,3,2,2
202312,다사632512,2,3,4,2,3,3,1,2,2,1,3,2,1,3,1,1,3,1,1,1,2,2,2,2,3,4,1,3,2,4,1,2,1,2,4,4,1,3,4,2,4,4,1,1,3,4,4,3
202312,다사636504,4,2,2,3,3,4,4,4,2,1,3,1,4,3,3,4,4,1,1,2,3,2,4,3,2,3,4,4,3,2,1,2,4,2,1,1,4,4,2,1,4,4,3,1,2,4,1,2
202312,다사633509,4,4,3,2,2,2,1,3,3,1,2,1,3,4,2,1,3,2,3,1,1,1,3,1,3,2,2,1,1,1,2,4,3,3,1,3,1,1,1,3,2,3,4,1,1,2,3,3
202312,다사639500,3,2,3,2,4,4,2,1,4,4,1,1,4,1,3,2,2,1,3,4,3,2,4,4,3,2,1,1,1,1,1,2,3,4,2,2,2,4,1,2,3,2,4,4,2,3,3,1
202312,다사645489,1,1,1,1,3,4,1,1,3,4,2,1,1,4,3,1,1,3,1,2,1,4,3,3,2,1,4,2,3,4,1,1,3,3,1,4,2,2,1,4,4,1,1,4,3,4,3,4
202312,다사638500,1,3,2,4,3,1,1,4,3,4,1,2,2,1,3,2,4,1,3,4,3,1,3,3,1,2,3,4,4,1,3,2,3,2,3,2,2,2,1,2,1,4,1,2,4,4,4,3
202312,다사648492,1,1,3,2,3,3,1,1,4,3,1,2,4,1,4,4,2,1,1,3,1,4,2,1,4,2,1,4,2,1,3,2,1,4,2,3,4,3,2,1,4,3,1,3,1,1,4,1
202312,다사627507,1,1,1,3,2,3,1,4,2,3,2,3,2,2,1,4,1,2,4,1,4,1,1,4,2,1,3,2,2,4,3,2,3,3,3,1,3,4,1,4,1,1,1,4,4,4,3,1
202312,다사633507,3,1,1,4,2,4,3,4,4,2,2,4,3,2,1,4,3,2,3,4,1,4,3,2,2,4,1,3,4,4,1,2,3,4,4,1,2,4,2,4,4,2,1,1,4,3,3,2
202312,다사637505,2,1,1,4,2,2,4,4,1,4,1,4,4,4,1,2,3,1,2,3,4,3,4,4,4,3,2,1,1,4,2,2,1,2,2,4,2,1,3,2,3,3,1,4,4,3,3,3
202312,다사640493,3,3,4,2,4,3,4,4,3,4,3,2,1,1,2,2,2,4,4,1,2,4,4,2,1,2,3,3,1,2,4,2,3,4,3,3,1,1,3,3,2,4,4,3,1,1,4,4
202312,다사638483,2,1,2,2,3,4,3,2,2,1,1,1,1,1,3,2,2,2,1,4,4,4,3,1,4,2,1,1,4,1,2,1,2,3,1,4,3,4,4,2,3,4,1,1,2,2,3,1
202312,다사635481,1,4,3,3,4,1,4,1,4,4,2,4,4,3,4,4,2,3,2,1,3,2,2,1,3,2,2,4,2,2,3,4,2,1,3,2,1,2,1,4,1,4,3,3,1,2,1,3
202312,다사624504,2,4,4,1,4,1,3,3,4,4,,2,3,3,2,1,2,3,2,2,1,2,1,1,2,1,4,2,1,1,2,3,4,4,4,1,3,2,1,2,3,1,4,4,3,2,4,2
202312,다사640485,4,4,1,4,1,4,1,3,4,2,1,3,2,2,4,2,2,3,3,4,1,2,3,4,1,2,2,1,2,3,3,4,2,4,4,1,3,3,3,4,3,1,4,4,1,3,1,1
202312,다사636501,3,2,1,2,4,2,1,2,2,4,1,1,2,2,1,2,4,2,4,4,4,4,2,2,4,3,2,2,1,4,3,4,4,1,2,4,3,4,1,1,1,4,3,1,2,1,2,4
202312,다사628483,4,1,1,4,3,3,4,4,1,1,2,2,4,1,2,3,2,1,2,1,2,4,4,1,3,1,2,1,4,2,3,4,1,4,3,1,1,3,2,3,1,3,3,4,1,3,4,3
202312,다사656503,1,1,3,4,3,2,4,3,1,1,3,1,3,3,4,4,3,2,4,4,3,1,4,1,1,1,4,2,1,4,2,2,3,3,1,4,1,2,2,3,1,1,3,1,2,2,4,4
202312,다사645487,3,2,2,1,3,2,3,3,3,3,2,4,2,2,1,2,2,4,3,4,1,3,2,2,4,4,3,1,1,3,3,4,4,2,1,2,4,1,3,1,4,1,4,4,1,1,3,1
202312,다사636498,2,2,4,3,3,1,1,3,3,1,1,1,4,3,2,4,1,4,1,1,1,3,3,3,2,3,3,3,1,2,2,2,2,2,2,4,4,4,4,1,2,3,2,2,4,4,4,2
202312,다사626510,4,2,4,4,1,2,3,2,3,2,3,2,4,4,2,3,3,4,1,3,1,4,3,4,1,3,4,1,1,1,1,3,4,2,4,1,1,2,2,1,4,2,1,1,1,1,3,2
202312,다사629508,2,4,3,3,1,4,4,3,2,3,3,3,2,4,3,1,4,2,2,2,4,4,3,4,4,4,2,4,2,3,1,2,4,4,2,1,4,1,4,1,3,4,4,1,3,1,1,3
202312,다사638481,4,3,3,2,1,2,3,4,2,2,2,3,2,2,1,3,2,1,1,2,1,2,1,1,4,3,3,4,4,4,4,4,4,2,3,1,2,4,2,3,4,2,4,2,1,2,1,4
202312,다사636516,3,2,1,2,4,1,1,2,1,4,3,4,3,1,3,3,2,1,2,3,2,1,2,2,2,1,3,1,3,2,1,1,2,2,1,2,1,1,3,1,2,2,1,3,4,4,1,4
202312,다사641509,1,1,2,4,1,3,1,4,3,2,2,4,3,4,1,2,1,4,4,1,1,2,1,4,3,2,1,4,3,3,2,4,2,2,4,1,2,1,1,4,1,1,3,1,2,3,4,1
202312,다사638497,2,3,1,2,2,4,4,2,4,2,4,2,1,3,3,1,3,4,2,1,3,3,1,3,4,1,2,4,4,4,1,1,4,1,2,1,4,3,4,4,1,1,1,4,1,3,2,1
202312,다사628481,1,1,4,1,4,4,4,2,2,4,1,3,4,2,2,3,4,1,1,3,2,2,2,2,3,2,4,2,3,3,2,4,3,4,3,3,1,4,3,2,4,3,4,4,1,1,2,2
202312,다사639505,2,2,4,1,4,1,1,2,2,3,2,2,4,3,2,2,3,1,1,2,3,3,2,3,3,1,3,3,1,1,3,3,3,1,4,4,1,4,4,1,1,4,3,3,2,1,4,4
202312,다사636513,4,1,1,4,1,2,3,3,2,3,4,2,4,3,3,4,2,3,2,4,4,3,1,3,2,1,4,1,2,1,3,1,2,4,3,3,4,2,4,3,2,3,2,3,4,2,1,3
202312,다사616491,2,3,2,3,2,3,3,3,1,4,4,3,3,3,1,1,4,1,1,4,4,4,1,2,3,4,4,1,2,3,4,4,1,1,3,1,3,3,4,2,2,1,3,4,2,2,4,2
202312,다사614489,4,2,3,1,2,2,2,1,2,2,4,4,1,2,3,3,2,4,4,4,4,4,4,1,3,2,4,2,2,4,2,1,2,1,4,1,2,3,2,1,1,1,2,4,3,4,3,1
202312,다사638491,3,4,3,3,1,4,4,4,1,4,2,2,1,4,2,1,4,2,1,3,4,2,2,4,3,1,2,2,3,4,1,3,1,4,4,2,2,1,2,3,2,2,4,3,3,4,2,4
202312,다사630489,1,4,2,3,2,3,4,4,2,2,4,2,4,1,4,1,3,2,1,2,1,1,1,2,3,2,2,1,1,3,1,4,3,2,2,1,1,2,2,2,3,2,4,4,1,2,1,2
202312,다사636483,2,2,2,2,1,4,1,4,1,2,4,3,2,2,1,1,2,3,2,1,3,4,1,4,3,2,2,4,1,2,4,1,2,2,3,3,2,2,3,1,3,3,2,3,2,2,1,1
202312,다사633496,2,2,1,4,2,1,2,1,4,4,3,4,3,2,2,3,4,1,4,4,3,1,3,2,3,1,3,4,3,1,1,2,2,2,3,2,2,3,2,1,4,3,1,3,2,2,4,2
202312,다사628508,4,3,1,3,2,3,3,3,4,1,2,2,4,4,1,1,2,4,4,2,2,1,1,2,3,4,3,4,4,1,4,3,4,1,3,1,1,2,3,2,2,1,1,3,1,2,4,4
202312,다사622494,1,3,4,2,1,2,2,4,4,3,3,4,1,3,2,3,1,3,3,3,1,3,3,2,3,3,2,4,1,3,4,4,3,2,3,1,1,2,4,3,2,4,2,2,1,1,1,3
202312,다사635513,1,4,1,4,1,3,2,2,1,1,3,2,3,2,1,2,2,2,3,1,3,4,3,3,4,1,1,2,3,4,1,1,3,2,3,1,4,3,1,3,1,2,1,1,3,1,2,2
202312,다사627503,2,4,4,2,2,2,4,1,1,4,4,3,4,4,1,1,4,1,2,3,1,1,3,1,3,3,3,3,2,4,3,1,1,2,3,2,1,4,2,4,4,1,2,2,2,3,1,3
202312,다사629484,4,2,3,1,3,2,2,4,1,1,2,3,2,2,2,2,4,3,3,4,4,4,1,4,3,1,1,4,2,2,2,4,3,3,1,1,4,1,3,4,2,4,1,1,1,4,3,3
202312,다사638485,2,3,4,2,1,3,2,1,3,3,3,3,4,4,2,2,3,3,4,4,2,2,4,3,3,3,2,4,1,4,4,2,3,4,2,3,1,1,4,3,1,2,3,2,4,1,4,4
202312,다사625480,3,2,1,1,2,2,2,3,1,4,4,4,3,2,1,2,1,2,4,3,4,1,4,2,3,2,4,4,4,3,1,4,3,2,4,3,1,4,4,4,1,1,3,1,1,2,4,1
202312,다사629487,3,1,2,1,1,2,3,3,2,1,1,2,1,2,2,4,4,2,1,3,4,2,1,4,2,4,2,1,3,3,1,2,3,2,1,3,3,1,3,4,2,2,3,4,4,2,1,3
202312,다사639489,2,1,2,1,3,2,3,3,3,2,1,1,3,4,2,4,2,1,4,4,1,3,1,1,1,3,3,1,3,4,2,1,3,2,4,2,1,2,3,3,4,4,2,1,1,3,4,1
202312,다사631494,3,1,4,4,2,3,3,3,4,4,2,4,1,1,4,4,2,2,3,4,2,2,2,2,4,1,1,2,1,4,4,1,3,4,2,3,4,4,4,1,3,3,4,2,3,4,3,4
202312,다사632485,1,3,2,2,2,2,2,4,2,3,2,1,2,4,2,2,3,3,2,2,4,1,3,1,2,2,3,1,3,1,4,3,3,3,2,4,1,3,1,2,3,4,4,2,3,2,4,4
202312,다사621504,1,1,2,1,4,3,2,4,3,1,3,3,2,1,4,4,4,1,3,1,2,2,1,4,2,1,1,2,2,2,1,3,1,1,3,2,1,2,2,2,3,4,1,1,3,1,2,2
202312,다사647498,2,2,4,3,4,3,2,2,1,4,2,1,1,3,2,2,2,4,2,2,3,3,2,2,2,3,2,1,3,3,1,1,3,4,2,2,3,4,4,1,3,3,1,4,3,2,2,3
202312,다사628524,1,3,2,2,1,4,1,4,4,3,4,1,1,2,2,2,3,4,2,3,1,3,4,2,1,3,4,1,1,3,1,3,3,4,2,4,2,1,2,1,4,4,1,3,1,4,1,1
202312,다사624507,2,1,4,4,2,4,2,2,4,3,4,3,4,1,3,2,2,1,1,3,2,2,2,2,1,2,1,4,1,4,4,2,1,2,2,1,1,3,2,2,1,3,3,2,2,4,4,2
202312,다사614490,3,2,2,4,2,2,1,4,3,2,1,3,1,4,4,3,4,1,1,3,2,2,1,1,2,1,3,3,1,2,1,1,4,2,4,1,4,2,3,3,4,1,1,2,4,4,2,4
202312,다사616493,1,3,3,4,4,2,4,1,2,3,4,1,4,4,4,4,2,1,4,3,2,2,1,4,1,4,1,2,4,2,3,1,4,1,4,1,3,2,4,2,2,3,2,2,3,1,3,2
202312,다사633488,1,4,4,4,4,2,1,3,1,2,2,3,3,1,4,1,1,3,1,3,3,3,1,3,3,2,3,1,4,4,4,3,4,3,1,2,4,1,1,1,4,2,3,2,2,3,4,1
202312,다사636518,1,2,2,2,3,4,4,3,3,1,1,1,3,1,4,2,3,3,3,2,1,4,3,1,3,3,4,3,2,4,2,3,4,3,3,2,3,4,1,1,3,2,4,2,4,1,3,3
202312,다사632516,1,1,3,2,1,2,3,3,1,3,3,2,3,3,3,2,3,2,3,4,4,1,2,3,2,4,1,2,3,1,1,2,4,2,3,2,2,4,4,4,1,2,4,2,1,3,1,2
202312,다사630487,4,2,2,2,4,2,1,3,2,3,3,4,2,3,2,1,1,1,2,4,1,2,2,3,3,1,4,4,4,3,4,2,3,1,3,1,4,2,4,2,3,4,1,3,1,1,1,1
202312,다사632479,2,3,1,3,2,3,3,2,3,1,3,2,1,1,1,2,4,4,1,1,3,1,4,3,3,3,2,4,4,4,3,1,1,3,3,2,2,1,1,4,2,3,1,1,2,4,4,1
202312,다사619490,1,1,4,2,3,4,4,2,2,1,2,1,3,3,2,2,2,3,3,4,1,1,3,3,2,4,2,1,4,1,1,4,4,1,3,4,1,2,3,2,1,4,4,1,1,2,4,2
202312,다사619489,2,2,3,3,4,1,1,1,4,1,4,4,1,1,4,3,1,3,3,3,1,1,4,3,4,2,2,4,2,2,3,4,2,2,3,1,1,3,3,4,4,2,1,4,1,3,3,3
202312,다사630509,2,2,1,4,2,1,4,4,3,1,4,4,1,2,3,2,1,1,1,1,2,2,3,2,4,4,2,3,4,4,1,4,2,4,4,4,1,1,1,1,4,4,2,2,4,4,2,3
202312,다사634490,2,3,2,4,1,1,2,4,3,1,3,2,3,2,4,1,3,1,2,3,4,3,1,1,4,1,3,4,3,2,1,3,2,4,1,1,3,2,3,1,4,1,1,3,1,4,2,3
202312,다사638490,3,2,4,1,4,2,3,2,1,4,3,4,1,4,2,4,4,4,2,3,3,1,1,1,4,3,4,3,3,4,4,4,2,1,4,3,1,2,3,2,4,2,4,4,2,2,4,3
202312,다사629490,4,2,3,1,2,1,4,2,4,1,1,3,1,1,2,4,1,1,3,4,4,4,1,1,3,1,4,1,4,2,4,3,4,2,4,3,4,3,4,1,4,4,3,2,4,1,4,1
202312,다사639498,4,3,1,4,3,4,2,3,1,2,1,4,4,2,1,3,2,1,3,4,2,1,2,1,4,3,3,3,4,1,3,4,4,2,3,1,3,2,2,1,4,1,1,4,3,4,2,3
202312,다사634521,1,4,3,2,3,2,3,1,1,1,4,2,2,4,4,2,3,2,2,4,4,4,3,1,2,3,1,4,3,1,4,2,4,2,2,3,4,2,2,1,4,2,4,2,2,3,3,2
202312,다사631517,2,2,3,4,2,2,2,1,4,2,2,2,4,2,2,3,1,2,3,1,3,1,4,3,1,3,1,3,3,4,4,4,1,4,1,3,3,3,2,2,4,2,1,3,4,2,4,2
202312,다사636500,1,4,1,1,2,4,3,1,1,4,1,4,3,2,3,4,1,2,2,1,2,3,3,3,1,3,3,3,2,2,2,3,1,1,2,4,4,4,3,4,2,1,1,3,1,2,4,2
202312,다사619482,3,2,2,4,3,4,3,2,2,1,3,3,1,2,2,1,1,4,2,3,4,4,4,4,3,4,2,4,1,4,2,3,3,3,2,3,3,3,3,3,1,2,3,2,2,1,4,4
202312,다사628487,4,4,2,2,1,4,1,1,2,4,3,1,4,3,2,2,3,3,4,4,3,1,4,3,2,4,2,4,3,4,2,2,2,3,1,2,1,2,2,1,2,4,2,3,2,4,1,1
202312,다사636491,4,2,3,1,3,4,4,1,2,1,2,2,4,4,2,3,2,2,1,1,4,1,3,4,2,4,2,3,2,3,2,4,4,1,1,2,3,2,2,2,4,2,1,2,4,4,4,3
202312,다사635496,2,1,3,2,2,3,2,2,1,4,1,2,4,1,2,1,3,2,4,1,3,3,3,2,4,4,2,4,2,1,3,1,4,2,4,1,4,3,1,3,2,1,4,2,2,3,3,2
202312,다사627479,2,3,4,3,3,3,1,4,3,1,4,4,3,4,1,1,1,1,3,3,4,3,1,2,4,2,1,4,2,1,2,3,3,1,3,4,1,4,4,1,4,3,2,2,3,1,4,3
202312,다사643490,4,1,3,1,4,1,4,3,1,2,2,2,4,1,3,2,4,3,1,1,3,3,4,4,1,2,2,2,3,1,4,3,1,4,2,2,2,3,4,4,1,3,4,4,4,2,2,1
202312,다사624503,1,3,2,3,1,3,4,1,3,4,4,2,4,4,3,2,4,4,2,1,1,3,1,3,4,1,1,4,3,3,4,1,4,1,3,4,2,4,4,2,3,2,1,4,3,3,1,2
202312,다사650495,3,2,4,1,4,4,2,3,2,3,3,3,3,4,4,1,2,2,1,2,1,4,1,4,2,1,2,2,3,3,3,2,4,4,1,1,1,1,4,3,2,3,1,3,3,4,2,1
202312,다사619481,1,2,1,1,4,1,1,4,4,4,1,2,3,4,3,1,2,4,3,3,4,3,3,1,1,3,1,3,1,3,3,4,1,2,3,4,2,2,3,3,4,1,3,2,4,1,3,4
202312,다사636493,2,3,1,3,1,4,4,3,2,1,1,2,4,2,2,4,2,1,2,4,3,3,2,3,2,1,4,1,2,4,2,2,2,4,1,1,2,1,2,1,1,2,2,1,3,2,2,2
202312,다사634488,1,1,3,4,3,1,4,1,4,2,3,1,2,4,1,4,4,4,2,3,4,3,1,3,2,1,4,4,1,3,1,3,1,2,2,1,1,1,3,4,2,4,4,2,3,3,2,2
202312,다사628523,3,3,4,1,2,3,3,1,2,1,4,2,4,2,4,1,4,1,3,3,1,3,4,3,4,4,1,4,2,4,3,4,4,4,3,4,3,2,2,3,2,1,3,3,3,1,3,4
202312,다사621486,1,2,4,1,1,4,2,2,4,3,1,1,4,4,1,3,2,1,4,2,2,4,3,3,4,1,1,2,2,2,3,1,4,1,4,2,3,4,1,3,1,2,4,4,3,1,1,4
202312,다사638489,2,2,4,3,4,4,2,4,2,3,3,1,4,4,4,3,1,3,4,4,4,2,2,3,2,3,4,4,1,4,2,2,2,3,4,3,1,2,2,3,1,1,2,2,3,4,2,3
202312,다사618490,3,3,4,2,1,3,1,3,4,4,4,2,1,1,3,3,1,1,4,3,1,3,2,1,1,1,3,2,1,2,3,3,2,3,4,2,4,3,2,2,2,3,1,4,1,1,3,2
202312,다사640501,2,3,4,2,3,2,3,2,4,1,2,2,3,2,3,4,4,3,3,3,4,1,2,4,2,3,2,4,4,2,2,3,1,1,1,3,3,2,1,1,3,4,3,1,2,4,1,3
